file_name,Тип документа,Сценарий,Автор (почерк),Отправитель,Получатель,Дата,Место,Тема,Количество полей
01725_L.tif,Рукописное письмо,Закрытие счёта,PASCAL Pierre,PASCAL Pierre,Banque Crédit Populaire,27/12/2006,,Objet : Fermeture du compte 00145745B,7
01732_L.tif,Рукописное письмо,Трудности с денежным переводом,AMELINE Louise,Ameline Louise,Trésorerie des Impôts,21/12/2006,Marspich,,8
01726_L.tif,Рукописное письмо,Закрытие счёта,ROUGE Patricia,ROUGE Patricia,BAAF Assurances,27/12/2006,LOCQUIREC,Objet : Résiliation contrat\nassurance auto,8
01742_L.tif,Рукописное письмо,Управление страховым случаем,ALPHONSE Jean-luc,ALPHONSE Jean-Luc,MANIF Assurances,,,Objet : déclaration de sinistre,10
01728_L.tif,Рукописное письмо,Безответное почтовое письмо,CARBONNEL Patricia,Carbonnel Patricia,Les 3 Suifs,31/12/2006,Ranurpt,Objet : relance de courrier sans réponse,7
01761_L.tif,Рукописное письмо,Изменение контракта / заказа,SALVADOR Brigitte,SALVADOR Brigitte,La Redoute,28/12/2006,,Objet : Changement concernant ma commande,7
01746_L.tif,Рукописное письмо,Изменение контракта / заказа,CRUZ Samuel,Samuel CRUZ,Banque Crédit Populaire,,,,6
01760_L.tif,Рукописное письмо,Изменение контракта / заказа,OUALI Francis,Francis Ouali,Société Générale,04/01/2007,Kalhausen,OBJ. Augmentation de quantités d'action.,10
01756_L.tif,Рукописное письмо,Претензия,PUJO Estelle,Estelle PUJO,Mairie,01/01/2007,Dolleren,,7
01747_L.tif,Рукописное письмо,Запрос информации,BARRET Jean-claude,BARRET Jean-Claude,NAIF Assurances,,,,6
01751_L.tif,Рукописное письмо,Претензия,BARET Alain,Alain Baret,Destinataire : Monsieur le Maire de Petite Ile,03/01/2007,La Wantzenau,Objet : Réclamation suite à de récentes\nnuisances sonores.,8
01758_L.tif,Рукописное письмо,Безответное почтовое письмо,MELLIER Julien,Julien MELLIER,BMP-Banque Mutuelle de Paris,03/01/2007,,objet : Première relance suite à une demande d'informations.,8
01757_L.tif,Рукописное письмо,Закрытие счёта,WEBER Sylvie,WEBER Sylvie,Banque Société Geniale,03/01/2007,,objet : fermeture de compte bancaire,7
01750_L.tif,Рукописное письмо,Запрос информации,BERTHOU Christian,BERTHOU Christian,NAIF ASSURANCES,02/01/2007,,objet : demande de documentation assurance habitation.,8
01745_L.tif,Рукописное письмо,Трудности с денежным переводом,EVANNO Brigitte,EVANNO BRIGITTE,NAIF ASSURANCES,03/01/2007,VAULNAVEYS LE HAUT,Objet : demande d'échelonnement,10
01748_L.tif,Рукописное письмо,Закрытие счёта,BORDAS Christian,Christian Bordas.,Banque Société Géniale,,,Objet : ¤{Cloture/Clôture}¤ d'un compte ¤{banquaire/bancaire}¤.,8
01752_L.tif,Рукописное письмо,Запрос информации,ISRAEL Sofiane,ISRAEL Sofiane,BAAF Assurances,,,Objet : Demande de Renseignement,7
01755_L.tif,Рукописное письмо,Безответное почтовое письмо,GUSTIN Benjamin,Benjamin Gustin,,02/01/2007,La Chapelle sous chaux,,5
01749_L.tif,Рукописное письмо,Трудности с денежным переводом,CHARPENTIER Christine,Christine Charpentier,EDF,,,objet : Demande de remise gracieuse.,6
01754_L.tif,Рукописное письмо,Изменение контракта / заказа,BENHAMMOU Nicole,Me BENHAMMOU NICOLE,Les TROIS SUIFS,15/12/2006,STUNDWILLER,,7
01759_L.tif,Рукописное письмо,Трудности с денежным переводом,BERTHOU Marc,BERTHOU Marc,Banque Crédit Populaire,30/12/2006,,Objet Demande d'échelonnement.,10
01753_L.tif,Рукописное письмо,Закрытие счёта,DAUMAS Lea,DAUMAS Lea,MANIF Assurances,26/12/2006,Brettnach,Objet : Résiliation d'assurance auto,11
01772_L.tif,Рукописное письмо,Безответное почтовое письмо,MORAND Michele,Morand Michele,Manif Assurances,,,Objet : Réclamation du mois dernier non traitée.,7
01778_L.tif,Рукописное письмо,Претензия,MORVAN Benoit,Benoît MORVAN,POLICE NATIONALE,04/01/2007,Aumale,Objet : Réclamation suite à du tapage diverse et nocturne,8
01774_L.tif,Рукописное письмо,Изменение контракта / заказа,BODARD Danielle,Madame BODARD Danielle,Les 3 Suifs.,06/01/2007,Schirrhoffen,Objet : Modification de contrat\ncommande\nRéf. client. YTION34.\nRéf Produit : 010-25-CDV.,9
01767_L.tif,Рукописное письмо,Управление страховым случаем,GIROUD Sylvie,Sylvie GIROUD,NNA Assurances,29/12/2006,Froideterre,,6
01766_L.tif,Рукописное письмо,Управление страховым случаем,PINTO Emilie,Melle PINTO Emilie,MANIF Assurances,04/01/2007,,Objet : Déclaration d'un sinistre.,7
01762_L.tif,Рукописное письмо,Закрытие счёта,DECOCK Sonia,DECOCK Sonia,Banque Débit Lyonnais,15/12/2006,Laquenexy,OBJET : Fermeture de Compte,9
01770_L.tif,Рукописное письмо,Запрос информации,FAUX Damien,Faux Damien,"Hendo ""Top Coule""",23/12/2006,Wissembourg,,8
01768_L.tif,Рукописное письмо,Запрос информации,BUNEL Franck,BUNEL Franck,mairie,15/12/2006,,Objet : Renseignement sur les horaires d'accueil du public,7
01780_L.tif,Рукописное письмо,Изменение контракта / заказа,EVEN Elodie,EVEW Elodie,,26/12/2006,Valloire,,6
01769_L.tif,Рукописное письмо,Претензия,ROCCHI Jean-pierre,ROCCHI Jean-Pierre,Mairie,31/12/2006,St Maurice de C.,Objet : Nuisances sonores,9
01776_L.tif,Рукописное письмо,Изменение контракта / заказа,WINTERSTEIN Patrick,Winterstein Patrick,Les 3 Suifs,05/01/2007,Pierre la Treiche,Objet : modification de commande,8
01779_L.tif,Рукописное письмо,Управление страховым случаем,BELOTTI Lauriane,BELOTTI Lauriane,NNA Assurances,03/01/2007,Seebach,Objet : ¤{Dégat/Dégât}¤ des eaux,7
01763_L.tif,Рукописное письмо,Изменение контракта / заказа,SCHMITT Maryse,Maryse SCHMITT,,05/01/2007,Dampritoux,,5
01773_L.tif,Рукописное письмо,Изменение контракта / заказа,PORTE Virginie,Virginie PORTE,La Reboute,03/01/2007,Hargenbichen,Objet : modification de commande,7
01775_L.tif,Рукописное письмо,Изменение персональных данных,DUCLAUX Jean-charles,DUCLAUX Jean Charles,SépaFR Téléphonie,,,Objet : Nouvelles coordonnées bancaires,8
01777_L.tif,Рукописное письмо,Безответное почтовое письмо,DEROCHE Amar,Amar Deroche,BOF Telecom,05/01/2007,Soncourt,Objet : demande de résiliation,6
01764_L.tif,Рукописное письмо,Изменение контракта / заказа,GERVAIS Julie,GERVAIS Julie,Service commercial,04/01/2007,Kalhausen,,6
01765_L.tif,Рукописное письмо,Изменение персональных данных,LARRIEU Margot,Mlle Larrieu Margot,Banque crédit populaire,03/01/2006,Bionville sur Nied,,6
01771_L.tif,Рукописное письмо,Запрос информации,DESERT Isabelle,,BAAF Assurances,,,Objet = demande d'informations,6
01796_L.tif,Рукописное письмо,Изменение контракта / заказа,PALACIOS Armelle,Armelle PALACIOS,BMP,08/01/2007,,Objet : Diminution des versements sur votre Plan Epargne Logement,7
01798_L.tif,Рукописное письмо,Трудности с денежным переводом,VIOLETTE Eugene,Eugène VIOLETTE,,05/01/2007,Sollies Toucas,Objet : Demande d'échelonnement,7
01782_L.tif,Рукописное письмо,Изменение контракта / заказа,MANUEL Guy,Guy Manuel,,05/01/2007,,Objet : ma commande n° GYJJK 55,6
01791_L.tif,Рукописное письмо,Запрос информации,DELAUNAY Cassandra,Mlle Delaunay Cassandra.,M. le Conseiller,05/01/2007,Dame,,8
01787_L.tif,Рукописное письмо,Безответное почтовое письмо,GENDRON Ophelie,Ophëlie GENDRON,Banque Société Géniale,,,Objet : Relance d'un courrier sans réponse,7
01788_L.tif,Рукописное письмо,Изменение контракта / заказа,MOURIER Marina,Maria Mourier,Banque de Crédit Populaire,,,,5
01793_L.tif,Рукописное письмо,Изменение контракта / заказа,VALERE Geraldine,Valere Geraldine,BMP. Banque Mutuelle de Paris,08/01/2007,Banvillars,Objet : Commande d'actions boursiers\npour un montant de 1500 Euros.,10
01783_L.tif,Рукописное письмо,Управление страховым случаем,VERNIER Hugo,VERNIER Hugo,NAIF assurances,06/01/2007,Brumath,,7
01781_L.tif,Рукописное письмо,Изменение контракта / заказа,SABOURIN Elise,SABOURIN Elise,Banque Crédit Populaire,05/01/2007,,Objet : Commande d'action,7
01795_L.tif,Рукописное письмо,Изменение контракта / заказа,JULIAN Rachel,Rachel JULIAN,LA REDOUTE,04/01/2007,,Objet : Modification de contrat.,7
01792_L.tif,Рукописное письмо,Закрытие счёта,BOIVIN Maylis,BOIVIN Maylis,MANIF Assurances,05/01/2007,,Objet : Résiliation d'assurance habitation,8
01784_L.tif,Рукописное письмо,Изменение контракта / заказа,VERA Jacqueline,Jacqueline VÉRA,Les 3 Suifs,30/12/2006,Ste Menchoud,Objet : Commande.,8
01785_L.tif,Рукописное письмо,Изменение контракта / заказа,WOLFF Gauthier,WOLFF Gauthier,,,,,4
01790_L.tif,Рукописное письмо,Изменение контракта / заказа,MARIA Angelina,MARIA Angelina,Tresorerie des impots,,,Objet : Demande de Mensualisation,6
01799_L.tif,Рукописное письмо,Трудности с денежным переводом,GUILLOT Natacha,GUILLOT Natacha,EDF,07/01/2007,Werentzhouse,Objet : Demande de remise gracieuse,7
01786_L.tif,Рукописное письмо,Безответное почтовое письмо,GAIGNARD Frederique,Mlle GAIGNARD Frédérique,Service Clientèle,30/12/2006,Vésoul,Objet :\nRelance de résiliation de contrat.,10
01794_L.tif,Рукописное письмо,Закрытие счёта,BARDIN Marielle,BARDIN Marielle,MANIF Assurances,22/12/2006,,Objet : LR + AR résiliation d'assurance auto,8
01789_L.tif,Рукописное письмо,Изменение контракта / заказа,ASSIE Aline,"Madame Assie Aline,","Monsieur Kenint,",06/01/2007,Le 06/01/2007,Objet : Commande d'actions boursières,7
01797_L.tif,Рукописное письмо,Изменение контракта / заказа,LIENARD Rolande,Madame Rolande LIEMARD,Banque Crédit Populaire,08/01/2007,St Jean Rohrbach,OBJET : Commande d'actions boursières,8
01354_L.tif,Рукописное письмо,Запрос информации,DELETANG Rose-marie,DELETANG Rose-Marie,BAAF Assurances,10/12/2006,Kientzville,"Objet : Demande de documentation ""contrats assurance vie""",7
01355_L.tif,Рукописное письмо,Изменение контракта / заказа,METZ Ghislaine,Madame Ghislaine METZ,Banque Débit Lyonnais,09/12/2006,Le Mans,OBJET : Commande d'actions boursières pour un montant de\n1500 euros.,7
01362_L.tif,Рукописное письмо,Безответное почтовое письмо,MASSON Lydie,Mme MASSON Lydie,La Poste,,,,5
01349_L.tif,Рукописное письмо,Управление страховым случаем,LADET Stephanie,LADET Stéphane,MANIF Assurances,01/12/2006,Sancey Le Long,,7
01357_L.tif,Рукописное письмо,Изменение персональных данных,CORREIA Angelique,CORREIA Angélique,BAAF Assurances,11/12/2006,Glatigny,objet : nouvelle situation familiale,8
01350_L.tif,Рукописное письмо,Управление страховым случаем,FOFANA Linda,Fofana Linda,BAAF Assurances,,,,5
01361_L.tif,Рукописное письмо,Управление страховым случаем,DAUMONT Laurence,Laurence DAUMONT,N.N.A Assurances,10/12/2006,CHAMESOL,,6
01360_L.tif,Рукописное письмо,Претензия,METGE Marie-claire,Marie-Claire Metge,Police Nationale,01/12/2006,Illzach,Objet : Nuisances sonores,9
01352_L.tif,Рукописное письмо,Претензия,HEQUET Elodie,Hequet Elodie,Univers Sale Mobile,09/12/2006,PONTPOINT,objet : Je souhaite me faire ¤{remboursez/rembourser}¤,7
01359_L.tif,Рукописное письмо,Претензия,VERWAERDE Marion,VERWAERDE Marion,Police Nationale,10/12/2006,Vezelise,Objet : Réclamation,7
01348_L.tif,Рукописное письмо,Трудности с денежным переводом,JARDIN Mireille,JARDIN Mireille,EDF,06/12/2006,Bastia,Objet : Demande de délai de paiement et de remise de majoration.,9
01356_L.tif,Рукописное письмо,Изменение контракта / заказа,DELGADO Patrick,Mr DELGADO Patrick,La Reboute,10/12/2006,ST AME,OBJET : Augmentation (x2) des quantités de CD vierges commandées,8
